,Word,Transcription,Clusters,No. Syllables(Vowels),No.Phonemes,Mean cluster length
5204,blew,b l ʉː,bl/ː,1,4,1.5
5205,blight,b l aj t,bl/jt,1,5,2
5206,blighted,b l aj tʲ ɪ d,bl/jtʲ/d,2,8,2
5207,blind,b l aj n,bl/jn,1,5,2
5208,blind,b l aj n d,bl/jnd,1,6,2.5
5209,blinded,b l aj n dʲ ɪ d,bl/jndʲ/d,2,9,2.3333333333333335
5210,blinder,b l aj n d ə,bl/jnd/,2,7,2.5
5211,blindfold,b l aj n d f əw ɫ d,bl/jndf/wɫd,2,11,3
5212,blindfolded,b l aj n d f əw ɫ dʲ ɪ d,bl/jndf/wɫdʲ/d,3,14,2.75
5213,blinding,b l aj n dʲ ɪ ŋ,bl/jndʲ/ŋ,2,9,2.3333333333333335
5214,blindingly,b l aj n dʲ ɪ ɲ ʎ i,bl/jndʲ/ɲʎ/,3,11,2.6666666666666665
5215,blindly,b l aj n dʲ ʎ i,bl/jndʲʎ/,2,9,3.5
5216,blindness,b l aj n d n ə s,bl/jndn/s,2,9,2.3333333333333335
5217,blinds,b l aj n d z,bl/jndz,1,7,3
5218,blindside,b l aj n d s aj d,bl/jnds/jd,2,10,2.6666666666666665
5219,blink,b ʎ ɪ ŋ k,bʎ/ŋk,1,5,2
5220,blinked,b ʎ ɪ ŋ k t,bʎ/ŋkt,1,6,2.5
5221,blinked,b ʎ ɪ ŋ t,bʎ/ŋt,1,5,2
5222,blinking,b ʎ ɪ ɲ c ɪ ŋ,bʎ/ɲc/ŋ,2,7,1.6666666666666667
5223,bliss,b ʎ ɪ s,bʎ/s,1,4,1.5
5224,blister,b ʎ ɪ s t ə,bʎ/st/,2,6,2
5225,blisters,b ʎ ɪ s t ə z,bʎ/st/z,2,7,1.6666666666666667
5226,blitz,b ʎ ɪ t s,bʎ/ts,1,5,2
5227,blizzard,b ʎ ɪ z ə d,bʎ/z/d,2,6,1.3333333333333333
5228,blizzards,b ʎ ɪ z ə d z,bʎ/z/dz,2,7,1.6666666666666667
5229,blob,b l ɒ b,bl/b,1,4,1.5
5230,bloc,b l ɒ k,bl/k,1,4,1.5
5231,bloch,b l ɒ k,bl/k,1,4,1.5
5232,block,b l ɒ k,bl/k,1,4,1.5
5233,blockade,b l ɒ cʰ ej d,bl/cʰ/jd,2,8,2
5234,blockaded,b l ɒ cʰ ej dʲ ɪ d,bl/cʰ/jdʲ/d,3,11,2
5235,blockades,b l ɒ cʰ ej d z,bl/cʰ/jdz,2,9,2.3333333333333335
5236,blockading,b l ɒ cʰ ej dʲ ɪ ŋ,bl/cʰ/jdʲ/ŋ,3,11,2
5237,blockage,b l ɒ cʰ ej dʒ,bl/cʰ/jdʒ,2,9,2.3333333333333335
5238,blockbuster,b l ɒ k b ɐ s t ə,bl/kb/st/,3,9,2
5239,blocked,b l ɒ k t,bl/kt,1,5,2
5240,blocker,b l ɒ k ə,bl/k/,2,5,1.5
5241,blockers,b l ɒ k ə z,bl/k/z,2,6,1.3333333333333333
5242,blocking,b l ɒ c ɪ n,bl/c/n,2,6,1.3333333333333333
5243,blocking,b l ɒ c ɪ ŋ,bl/c/ŋ,2,6,1.3333333333333333
5244,blocks,b l ɒ k s,bl/ks,1,5,2
5245,bloemfontein,b l ʉː m f ɒ n tʰ ej n,bl/ːmf/ntʰ/jn,3,13,2.5
5246,blog,b l ɒ ɡ,bl/ɡ,1,4,1.5
5247,blogger,b l ɒ ɡ ə,bl/ɡ/,2,5,1.5
5248,bloggers,b l ɒ ɡ ə z,bl/ɡ/z,2,6,1.3333333333333333
5249,bloggs,b l ɒ ɡ z,bl/ɡz,1,5,2
5250,blogs,b l ɒ ɡ z,bl/ɡz,1,5,2
5251,blois,b ɫ w ɑː,bɫw/ː,1,5,2
5252,bloke,b l əw k,bl/wk,1,5,2
5253,blond,b l ɒ n d,bl/nd,1,5,2
5254,blonde,b l ɒ n d,bl/nd,1,5,2
5255,blondes,b l ɒ n d z,bl/ndz,1,6,2.5
5256,blondhair,b l ɒ n d ɛː,bl/nd/ː,2,7,1.6666666666666667
5257,blondhaired,b l ɒ n d ɛː d,bl/nd/ːd,2,8,2
5258,blondie,b l ɒ n d aj,bl/nd/j,2,7,1.6666666666666667
5259,blood,b l ɐ d,bl/d,1,4,1.5
5260,blooded,b l ɐ dʲ ɪ d,bl/dʲ/d,2,7,1.6666666666666667
5261,bloodhound,b l ɐ d h aw n d,bl/dh/wnd,2,9,2.3333333333333335
5262,bloodline,b l ɐ d l aj n,bl/dl/jn,2,8,2
5263,bloods,b l ɐ d z,bl/dz,1,5,2
5264,bloodshed,b l ɐ d ʃ ɛ d,bl/dʃ/d,2,7,1.6666666666666667
5265,bloodshot,b l ɐ d ʃ ɒ t,bl/dʃ/t,2,7,1.6666666666666667
5266,bloodstained,b l ɐ d s t ej n d,bl/dst/jnd,2,10,2.6666666666666665
5267,bloodthirsty,b l ɐ d θ ɜː s tʲ i,bl/dθ/ːstʲ/,3,11,2.6666666666666665
5268,bloody,b l ɐ dʲ i,bl/dʲ/,2,6,2
5269,bloom,b l ʉː m,bl/ːm,1,5,2
5270,bloomberg,b l ʉː m b ɜː ɡ,bl/ːmb/ːɡ,2,9,2.3333333333333335
5271,bloomed,b l ʉː m d,bl/ːmd,1,6,2.5
5272,bloomer,b l ʉː m ə,bl/ːm/,2,6,2
5273,bloomfield,b l ɐ m fʲ iː ɫ d,bl/mfʲ/ːɫd,2,10,2.6666666666666665
5274,blooming,b l ʉː mʲ ɪ ŋ,bl/ːmʲ/ŋ,2,8,2
5275,blooming,b l ʊ mʲ ɪ ŋ,bl/mʲ/ŋ,2,7,1.6666666666666667
5276,bloomingdale,b l ʉː mʲ ɪ ŋ d ej ɫ,bl/ːmʲ/ŋd/jɫ,3,12,2.25
5277,bloomington,b l ʉː mʲ ɪ ŋ t ə n,bl/ːmʲ/ŋt/n,3,11,2
5278,blooms,b l ʉː m z,bl/ːmz,1,6,2.5
5279,bloomsbury,b l ʉː m z b ə ɹ i,bl/ːmzb/ɹ/,3,10,2.3333333333333335
5280,blore,b l ɒː,bl/ː,1,4,1.5
5281,blossom,b l ɒ s ə m,bl/s/m,2,6,1.3333333333333333
5282,blossomed,b l ɒ s ə m d,bl/s/md,2,7,1.6666666666666667
5283,blossoming,b l ɒ s mʲ ɪ ŋ,bl/smʲ/ŋ,2,8,2
5284,blossoms,b l ɒ s ə m z,bl/s/mz,2,7,1.6666666666666667
5285,blot,b l ɒ t,bl/t,1,4,1.5
5286,blotched,b l ɒ tʃ t,bl/tʃt,1,6,2.5
5287,blots,b l ɒ t s,bl/ts,1,5,2
5288,blotter,b l ɒ t ə,bl/t/,2,5,1.5
5289,blotting,b l ɒ tʲ ɪ ŋ,bl/tʲ/ŋ,2,7,1.6666666666666667
5290,blount,b l aw n t,bl/wnt,1,6,2.5
5291,blouse,b l aw s,bl/ws,1,5,2
5292,blouse,b l aw z,bl/wz,1,5,2
5293,blow,b l əw,bl/w,1,4,1.5
5294,blowed,b l əw d,bl/wd,1,5,2
5295,blower,b l əw ə,bl/w/,2,5,1.5
5296,blowing,b l əw ɪ ŋ,bl/w/ŋ,2,6,1.3333333333333333
5297,blown,b l əw n,bl/wn,1,5,2
5298,blows,b l əw z,bl/wz,1,5,2
5299,bloxham,b l ɒ k s ə m,bl/ks/m,2,7,1.6666666666666667
5300,blu,b l ʉː,bl/ː,1,4,1.5
5301,blue,b l ʉː,bl/ː,1,4,1.5
5302,bluebell,b l ʉː b ɛ ɫ,bl/ːb/ɫ,2,7,1.6666666666666667
5303,bluebells,b l ʉː b ɛ ɫ z,bl/ːb/ɫz,2,8,2
5304,bluebird,b l ʉː b ɜ d,bl/ːb/d,2,7,1.6666666666666667
5305,blued,b l ʉː d,bl/ːd,1,5,2
5306,bluefish,b l ʉː fʲ ɪ ʃ,bl/ːfʲ/ʃ,2,8,2
5307,bluegill,b l ʉː ɟ ɪ ɫ,bl/ːɟ/ɫ,2,7,1.6666666666666667
5308,bluegrass,b l ʉː ɡ ɹ ɑː s,bl/ːɡɹ/ːs,2,9,2.3333333333333335
5309,blueprint,b l ʉː p ɹ ɪ n t,bl/ːpɹ/nt,2,9,2.3333333333333335
5310,blueprints,b l ʉː p ɹ ɪ n t s,bl/ːpɹ/nts,2,10,2.6666666666666665
5311,blues,b l ʉː z,bl/ːz,1,5,2
5312,bluetooth,b l ʉː tʰ ʉː θ,bl/ːtʰ/ːθ,2,9,2.3333333333333335
5313,bluff,b l ɐ f,bl/f,1,4,1.5
5314,bluffer,b l ɐ f ə,bl/f/,2,5,1.5
5315,bluffing,b l ɐ fʲ ɪ ŋ,bl/fʲ/ŋ,2,7,1.6666666666666667
5316,bluffs,b l ɐ f s,bl/fs,1,5,2
5317,bluish,b l ʉː ɪ ʃ,bl/ː/ʃ,2,6,1.3333333333333333
5318,blum,b l ɐ m,bl/m,1,4,1.5
5319,blume,b l ʉː m,bl/ːm,1,5,2
5320,blundell,b l ɐ n d ɛ ɫ,bl/nd/ɫ,2,7,1.6666666666666667
5321,blunder,b l ɐ n d ə,bl/nd/,2,6,2
5322,blunderbuss,b l ɐ n d ə b ɐ s,bl/nd/b/s,3,9,1.5
5323,blunderbusses,b l ɐ n d ə b ɐ s ɪ z,bl/nd/b/s/z,4,11,1.4
5324,blundering,b l ɐ n d ə ɹ ɪ ŋ,bl/nd/ɹ/ŋ,3,9,1.5
5325,blunt,b l ɐ n t,bl/nt,1,5,2
5326,blunted,b l ɐ n tʲ ɪ d,bl/ntʲ/d,2,8,2
5327,bluntly,b l ɐ n tʲ ʎ i,bl/ntʲʎ/,2,8,3
5328,blur,b l ɜ,bl/,1,3,2
5329,blurred,b l ɜː d,bl/ːd,1,5,2
5330,blurring,b l ɜː ɹ ɪ ŋ,bl/ːɹ/ŋ,2,7,1.6666666666666667
5331,blurry,b l ɜː ɹ i,bl/ːɹ/,2,6,2
5332,blurt,b l ɜː t,bl/ːt,1,5,2
5333,blush,b l ɐ ʃ,bl/ʃ,1,4,1.5
5334,blushed,b l ɐ ʃ t,bl/ʃt,1,5,2
5335,blushes,b l ɐ ʃ ɪ z,bl/ʃ/z,2,6,1.3333333333333333
5336,blushing,b l ɐ ʃ ɪ ŋ,bl/ʃ/ŋ,2,6,1.3333333333333333
5337,blushingly,b l ɐ ʃ ɪ ɲ ʎ i,bl/ʃ/ɲʎ/,3,8,1.6666666666666667
5338,bluster,b l ɐ s t ə,bl/st/,2,6,2
5339,bly,b ʎ aj,bʎ/j,1,4,1.5
5340,blyth,b l aj ð,bl/jð,1,5,2
5341,blythe,b l aj ð,bl/jð,1,5,2
5342,bmx,bʲ iː ɛ m ɛ k s,bʲ/ː/m/ks,3,9,1.5
5343,bnp,bʲ iː ɛ n pʰ iː,bʲ/ː/npʰ/ː,3,10,1.75
5344,bo,b əw,b/w,1,3,1
5345,boa,b əw ə,b/w/,2,4,1
5346,boar,b ɒː,b/ː,1,3,1
5347,board,b ɒː d,b/ːd,1,4,1.5
5348,boarded,b ɒː dʲ ɪ d,b/ːdʲ/d,2,7,1.6666666666666667
5349,boarder,b ɒː d ə,b/ːd/,2,5,1.5
5350,boarders,b ɒː d ə z,b/ːd/z,2,6,1.3333333333333333
5351,boarding,b ɒː dʲ ɪ ŋ,b/ːdʲ/ŋ,2,7,1.6666666666666667
5352,boardman,b ɒː d m ə n,b/ːdm/n,2,7,1.6666666666666667
5353,boards,b ɒː d z,b/ːdz,1,5,2
5354,boardwalk,b ɒː d w ɒː k,b/ːdw/ːk,2,8,2
5355,boars,b ɒː z,b/ːz,1,4,1.5
5356,boas,b əw ə s,b/w/s,2,5,1
5357,boast,b əw s t,b/wst,1,5,2
5358,boasted,b əw s tʲ ɪ d,b/wstʲ/d,2,8,2
5359,boasts,b əw s t s,b/wsts,1,6,2.5
5360,boat,b əw t,b/wt,1,4,1.5
5361,boat,b əw ʔ,b/wʔ,1,4,1.5
5362,boatbuilding,b əw t bʲ ɪ ɫ dʲ ɪ ŋ,b/wtbʲ/ɫdʲ/ŋ,3,12,2.25
5363,boater,b əw t ə,b/wt/,2,5,1.5
5364,boaters,b əw t ə z,b/wt/z,2,6,1.3333333333333333
5365,boating,b əw tʲ ɪ ŋ,b/wtʲ/ŋ,2,7,1.6666666666666667
5366,boatman,b əw t m ə n,b/wtm/n,2,7,1.6666666666666667
5367,boats,b əw t s,b/wts,1,5,2
5368,boatswain,b əw s ə n,b/ws/n,2,6,1.3333333333333333
5369,boatswain,b əw t s w ej n,b/wtsw/jn,2,9,2.3333333333333335
5370,bob,b ɒ b,b/b,1,3,1
5371,bobbie,b ɒ bʲ i,b/bʲ/,2,5,1.5
5372,bobbing,b ɒ bʲ ɪ ŋ,b/bʲ/ŋ,2,6,1.3333333333333333
5373,bobby,b ɒ bʲ i,b/bʲ/,2,5,1.5
5374,bobcat,b ɒ b kʰ a t,b/bkʰ/t,2,7,1.6666666666666667
5375,bobcats,b ɒ b kʰ a t s,b/bkʰ/ts,2,8,2
5376,bobo,b əw b əw,b/wb/w,2,6,1.3333333333333333
5377,bobsleigh,b ɒ b z ʎ i,b/bzʎ/,2,6,2
5378,boca,b əw k ə,b/wk/,2,5,1.5
5379,bock,b ɒː k,b/ːk,1,4,1.5
5380,bode,b əw d,b/wd,1,4,1.5
5381,bodhi,b ɒ dʲ i,b/dʲ/,2,5,1.5
5382,bodhi,b əw dʲ i,b/wdʲ/,2,6,2
5383,bodiam,b əw dʲ ɪ a m,b/wdʲ/m,2,8,1.6666666666666667
5384,bodied,b ɒ dʲ iː d,b/dʲ/ːd,2,7,1.6666666666666667
5385,bodies,b ɒ dʲ i z,b/dʲ/z,2,6,1.3333333333333333
5386,bodily,b ɒ dʲ ɪ ʎ i,b/dʲ/ʎ/,3,7,1.3333333333333333
5387,boding,b əw dʲ ɪ ŋ,b/wdʲ/ŋ,2,7,1.6666666666666667
5388,bodleian,b ɒ dʲ ʎ ɪ ə n,b/dʲʎ/n,2,8,1.6666666666666667
5389,bodo,b əw d əw,b/wd/w,2,6,1.3333333333333333
5390,body,b ɒ dʲ i,b/dʲ/,2,5,1.5
5391,bodybuilding,b ɒ dʲ i bʲ ɪ ɫ dʲ ɪ ŋ,b/dʲ/bʲ/ɫdʲ/ŋ,4,13,1.8
5392,bodyguard,b ɒ dʲ i ɡ ɑː d,b/dʲ/ɡ/ːd,3,9,1.5
5393,bodyguards,b ɒ dʲ i ɡ ə d z,b/dʲ/ɡ/dz,3,9,1.5
5394,bodywork,b ɒ dʲ i w ɜː k,b/dʲ/w/ːk,3,9,1.5
5395,boehm,b ej m,b/jm,1,4,1.5
5396,boeing,b əw ɪ ŋ,b/w/ŋ,2,5,1
5397,boer,b ɒː,b/ː,1,3,1
5398,boer,b ʊ ə,b/,1,3,1
5399,boers,b ʊ ə z,b/z,1,4,1
5400,boffin,b ɒ fʲ ɪ n,b/fʲ/n,2,6,1.3333333333333333
5401,bog,b ɒ ɡ,b/ɡ,1,3,1
5402,bogart,b əw ɡ ə t,b/wɡ/t,2,6,1.3333333333333333
5403,bogdanovich,b əw ɟ ɪ d ɑː n ə v ɪ tʃ,b/wɟ/d/ːn/v/tʃ,5,14,1.5
5404,bogies,b əw ɟ i z,b/wɟ/z,2,6,1.3333333333333333
5405,bogle,b ɒ ɡ ɫ,b/ɡɫ,1,4,1.5
5406,bogota,b əw ɡ ə tʰ ɑː,b/wɡ/tʰ/ː,3,9,1.5
5407,bogs,b ɒ ɡ z,b/ɡz,1,4,1.5
5408,bogue,b əw ɡ,b/wɡ,1,4,1.5
5409,bogus,b əw ɡ ə s,b/wɡ/s,2,6,1.3333333333333333
5410,bohemia,b əw iː mʲ ɪ ə,b/w/ːmʲ/,3,9,1.6666666666666667
5411,bohemian,b əw iː mʲ i ə n,b/w/ːmʲ/n,3,10,1.5
5412,bohemians,b əw ə m aj ə n z,b/w/m/j/nz,4,10,1.2
5413,bohemond,b əw ə m ə n d,b/w/m/nd,3,8,1.25
5414,boil,b ɔj ɫ,b/jɫ,1,4,1.5
5415,boiled,b ɔj ɫ d,b/jɫd,1,5,2
5416,boiler,b ɔj l ə,b/jl/,2,5,1.5
5417,boilerhouse,b ɔj l ə h aw s,b/jl/h/ws,3,9,1.5
5418,boilers,b ɔj l ə z,b/jl/z,2,6,1.3333333333333333
5419,boiling,b ɔj ʎ ɪ ŋ,b/jʎ/ŋ,2,6,1.3333333333333333
5420,boils,b ɔj ɫ z,b/jɫz,1,5,2
5421,boing,b ɔj ŋ,b/jŋ,1,4,1.5
5422,bois,b ɔj s,b/js,1,4,1.5
5423,boise,b ɔj z,b/jz,1,4,1.5
5424,boisterous,b ɔj s t ə ɹ ə s,b/jst/ɹ/s,3,9,1.5
5425,bok,b ɒ k,b/k,1,3,1
5426,boko,b əw kʰ əw,b/wkʰ/w,2,7,1.6666666666666667
5427,boland,b əw l ə n d,b/wl/nd,2,7,1.6666666666666667
5428,bold,b əw ɫ d,b/wɫd,1,5,2
5429,bolded,b əw ɫ dʲ ɪ d,b/wɫdʲ/d,2,8,2
5430,bolder,b əw ɫ d ə,b/wɫd/,2,6,2
5431,boldface,b əw ɫ d f ej s,b/wɫdf/js,2,9,2.3333333333333335
5432,boldly,b əw ɫ dʲ ʎ i,b/wɫdʲʎ/,2,8,3
5433,boldness,b əw ɫ d n ə s,b/wɫdn/s,2,8,2
5434,boldt,b əw ɫ t,b/wɫt,1,5,2
5435,bole,b ɒ ʊ ɫ,b/ɫ,1,4,1
5436,bole,b əw ɫ,b/wɫ,1,4,1.5
5437,bolero,b əw ʎ ɪ ɹ əw,b/wʎ/ɹ/w,3,8,1.25
5438,boles,b əw ɫ z,b/wɫz,1,5,2
5439,bolingbroke,b əw ʎ ɪ ŋ b ɹ əw k,b/wʎ/ŋbɹ/wk,3,11,2
5440,bolivar,b əw ʎ ɪ v ə,b/wʎ/v/,3,7,1.3333333333333333
5441,bolivia,b ə ʎ ɪ vʲ i ə,b/ʎ/vʲ/,3,8,1.3333333333333333
5442,bolivian,b ə ʎ ɪ vʲ i ə n,b/ʎ/vʲ/n,3,9,1.25
5443,boll,b ɒ ɫ,b/ɫ,1,3,1
5444,bollocks,b ɒ l ə k s,b/l/ks,2,6,1.3333333333333333
5445,bollywood,b ɒ ʎ i w ʊ d,b/ʎ/w/d,3,7,1
5446,bolo,b əw l əw,b/wl/w,2,6,1.3333333333333333
5447,bologna,b ə l ɒ ɲ ə,b/l/ɲ/,3,6,1
5448,bologna,b ə l əw ɲ ə,b/l/wɲ/,3,7,1.3333333333333333
5449,bolshevik,b ɒ ɫ ʃ ə v ɪ k,b/ɫʃ/v/k,3,8,1.25
5450,bolsheviks,b ɒ ɫ ʃ ə v ɪ k s,b/ɫʃ/v/ks,3,9,1.5
5451,bolshevism,b ɒ ɫ ʃ ə v ɪ z ə m,b/ɫʃ/v/z/m,4,10,1.2
5452,bolster,b əw ɫ s t ə,b/wɫst/,2,7,2.5
5453,bolsters,b əw ɫ s t ə z,b/wɫst/z,2,8,2
5454,bolt,b ɒ ɫ t,b/ɫt,1,4,1.5
5455,bolt,b əw ɫ t,b/wɫt,1,5,2
5456,bolted,b əw ɫ tʲ ɪ d,b/wɫtʲ/d,2,8,2
5457,bolton,b ɒ ɫ t ə n,b/ɫt/n,2,6,1.3333333333333333
5458,bolts,b əw ɫ t s,b/wɫts,1,6,2.5
5459,boltzmann,b əw ɫ t s m a n,b/wɫtsm/n,2,9,2.3333333333333335
5460,bolzano,b əw ɫ z ɑː n əw,b/wɫz/ːn/w,3,10,1.75
5461,bom,b ɑ m,b/m,1,3,1
5462,bomb,b ɒ m,b/m,1,3,1
5463,bombard,b ɒ m b ɑː d,b/mb/ːd,2,7,1.6666666666666667
5464,bombarded,b ɒ m b ɑː dʲ ɪ d,b/mb/ːdʲ/d,3,10,1.75
5465,bombardier,b ɒ m b ə dʲ ɪ ə,b/mb/dʲ/,3,9,1.6666666666666667
5466,bombardment,b ɒ m b ə d m ɛ n t,b/mb/dm/nt,3,10,1.75
5467,bombay,b ɒ m b ej,b/mb/j,2,6,1.3333333333333333
5468,bombed,b ɒ m b ɛ d,b/mb/d,2,6,1.3333333333333333
5469,bomber,b ɒ m ə,b/m/,2,4,1
5470,bombers,b ɒ m ə z,b/m/z,2,5,1
5471,bombing,b ɒ mʲ ɪ n,b/mʲ/n,2,6,1.3333333333333333
5472,bombing,b ɒ mʲ ɪ ŋ,b/mʲ/ŋ,2,6,1.3333333333333333
5473,bombings,b ɒ mʲ ɪ ŋ z,b/mʲ/ŋz,2,7,1.6666666666666667
5474,bombs,b ɒ m z,b/mz,1,4,1.5
5475,bomp,b ɒ m p,b/mp,1,4,1.5
5476,bon,b ɒ n,b/n,1,3,1
5477,bona,b əw n ə,b/wn/,2,5,1.5
5478,bonaire,b ə n ɛː,b/n/ː,2,5,1
5479,bonanza,b ə n a n z ə,b/n/nz/,3,7,1.3333333333333333
5480,bonaparte,b əw n ə pʰ ɑː t,b/wn/pʰ/ːt,3,10,1.75
5481,bonatti,b əw n tʲ i,b/wntʲ/,2,7,2.5
5482,bonaventure,b əw n ə v ɛ n tʃ ə,b/wn/v/ntʃ/,4,11,1.75
5483,bond,b ɒ n,b/n,1,3,1
5484,bond,b ɒ n d,b/nd,1,4,1.5
5485,bondage,b ɒ n dʲ ɪ dʒ,b/ndʲ/dʒ,2,8,2
5486,bonded,b ɒ n dʲ ɪ d,b/ndʲ/d,2,7,1.6666666666666667
5487,bonding,b ɒ n dʲ ɪ ŋ,b/ndʲ/ŋ,2,7,1.6666666666666667
5488,bonds,b ɒ n d z,b/ndz,1,5,2
5489,bone,b əw n,b/wn,1,4,1.5
5490,boned,b əw n d,b/wnd,1,5,2
5491,bonelli,b əw n ɛ ʎ i,b/wn/ʎ/,3,7,1.3333333333333333
5492,boner,b əw n ə,b/wn/,2,5,1.5
5493,bones,b əw n z,b/wnz,1,5,2
5494,bonfire,b ɒ m f aj ə,b/mf/j/,3,7,1.3333333333333333
5495,bonfires,b ɒ m f aj ə z,b/mf/j/z,3,8,1.25
5496,bong,b ɒ ŋ,b/ŋ,1,3,1
5497,bongo,b ɒ ŋ ɡ əw,b/ŋɡ/w,2,6,1.3333333333333333
5498,bonham,b ɒ n ə m,b/n/m,2,5,1
5499,boni,b əw ɲ i,b/wɲ/,2,5,1.5
5500,boniface,b ɒ n ə f ej s,b/n/f/js,3,8,1.25
5501,bonington,b əw ɲ ɪ ŋ t ə n,b/wɲ/ŋt/n,3,9,1.5
5502,bonito,b əw ɲ iː tʰ əw,b/wɲ/ːtʰ/w,3,10,1.75
5503,bonk,b ɒ ŋ k,b/ŋk,1,4,1.5
5504,bonn,b ɒ n,b/n,1,3,1
5505,bonner,b ɒ n ə,b/n/,2,4,1
5506,bonnet,b ɒ ɲ ɪ t,b/ɲ/t,2,5,1
5507,bonnie,b ɒ ɲ i,b/ɲ/,2,4,1
5508,bonnier,b ɒ ɲ i ə,b/ɲ/,2,5,1
5509,bono,b ə n əw,b/n/w,2,5,1
5510,bonus,b əw n ə s,b/wn/s,2,6,1.3333333333333333
5511,bonuses,b əw n ə s ɪ z,b/wn/s/z,3,8,1.25
5512,bony,b əw ɲ i,b/wɲ/,2,5,1.5
5513,boo,b ʉː,b/ː,1,3,1
5514,booby,b ʉː bʲ i,b/ːbʲ/,2,6,2
5515,boodle,b ʉː d ə ɫ,b/ːd/ɫ,2,6,1.3333333333333333
5516,booed,b ʉː d,b/ːd,1,4,1.5
5517,boogie,b ʉː ɟ i,b/ːɟ/,2,5,1.5
5518,boogie,b ʊ ɟ i,b/ɟ/,2,4,1
5519,book,b ʊ k,b/k,1,3,1
5520,bookcase,b ʊ cʰ ej s,b/cʰ/js,2,7,1.6666666666666667
5521,booked,b ʊ k t,b/kt,1,4,1.5
5522,booker,b ʊ k ə,b/k/,2,4,1
5523,booking,b ʊ c ɪ ŋ,b/c/ŋ,2,5,1
5524,bookings,b ʊ c ɪ ŋ z,b/c/ŋz,2,6,1.3333333333333333
5525,bookish,b ʊ c ɪ ʃ,b/c/ʃ,2,5,1
5526,bookkeeper,b ɐ t cʰ iː p ə,b/tcʰ/ːp/,3,9,2
5527,bookkeeper,b ʊ k cʰ iː p ə,b/kcʰ/ːp/,3,9,2
5528,booklet,b ʊ k l ə t,b/kl/t,2,6,1.3333333333333333
5529,booklets,b ʊ k l ə t s,b/kl/ts,2,7,1.6666666666666667
5530,booklist,b ʊ c ʎ ɪ s t,b/cʎ/st,2,7,1.6666666666666667
5531,bookmark,b ʊ k m ɑ k,b/km/k,2,6,1.3333333333333333
5532,bookmarks,b ʊ k m ɑː k s,b/km/ːks,2,8,2
5533,books,b ʊ k s,b/ks,1,4,1.5
5534,bookseller,b ʊ k s ɛ l ə,b/ks/l/,3,7,1.3333333333333333
5535,bookshelf,b ʊ c ʃ ɛ ɫ f,b/cʃ/ɫf,2,7,1.6666666666666667
5536,bookshelves,b ʊ c ʃ ɛ ɫ v z,b/cʃ/ɫvz,2,8,2
5537,bookshop,b ʊ c ʃ ɒ p,b/cʃ/p,2,6,1.3333333333333333
5538,bookstore,b ʊ k s t ɒː,b/kst/ː,2,7,1.6666666666666667
5539,bookstores,b ʊ k s t ɒː z,b/kst/ːz,2,8,2
5540,bookworms,b ʊ k w ɜː m z,b/kw/ːmz,2,8,2
5541,boolean,b ʉː ʎ i ə n,b/ːʎ/n,2,7,1.3333333333333333
5542,boom,b ʉː m,b/ːm,1,4,1.5
5543,boomed,b ʉː m d,b/ːmd,1,5,2
5544,boomer,b ʉː m ə,b/ːm/,2,5,1.5
5545,boomerang,b ʉː m ə ɹ a ŋ,b/ːm/ɹ/ŋ,3,8,1.25
5546,boomers,b ʉː m ə z,b/ːm/z,2,6,1.3333333333333333
5547,booming,b ʉː mʲ ɪ ŋ,b/ːmʲ/ŋ,2,7,1.6666666666666667
5548,booms,b ʉː m z,b/ːmz,1,5,2
5549,boon,b ʉː n,b/ːn,1,4,1.5
5550,boone,b ʉː n,b/ːn,1,4,1.5
5551,boons,b ʉː n z,b/ːnz,1,5,2
5552,boonville,b ʉː m v ɪ ɫ,b/ːmv/ɫ,2,7,1.6666666666666667
5553,boorman,b ɒː m ə n,b/ːm/n,2,6,1.3333333333333333
5554,boos,b ʉː z,b/ːz,1,4,1.5
5555,boost,b ʉː s t,b/ːst,1,5,2
5556,boosted,b ʉː s tʲ ɪ d,b/ːstʲ/d,2,8,2
5557,booster,b ʊ s t ə,b/st/,2,5,1.5
5558,boosters,b ʊ s t ə z,b/st/z,2,6,1.3333333333333333
5559,boosting,b ʉː s tʲ ɪ ŋ,b/ːstʲ/ŋ,2,8,2
5560,boosts,b ʉː s t s,b/ːsts,1,6,2.5
5561,boot,b ʉː t,b/ːt,1,4,1.5
5562,booted,b ʉː tʲ ɪ d,b/ːtʲ/d,2,7,1.6666666666666667
5563,booth,b ʉ θ,b/θ,1,3,1
5564,boothroyd,b ʉ θ ɹ ɔj d,b/θɹ/jd,2,7,1.6666666666666667
5565,booths,b ʉ s,b/s,1,3,1
5566,booths,b ʉ z,b/z,1,3,1
5567,booths,b ʉ ð z,b/ðz,1,4,1.5
5568,booths,b ʉ θ s,b/θs,1,4,1.5
5569,booting,b ʉː tʲ ɪ ŋ,b/ːtʲ/ŋ,2,7,1.6666666666666667
5570,bootle,b ʉː t ə ɫ,b/ːt/ɫ,2,6,1.3333333333333333
5571,bootleg,b ʉː t ə ɫ ɡ,b/ːt/ɫɡ,2,7,1.6666666666666667
5572,bootlegged,b ʉː t ə ɫ ɛ ɡ d,b/ːt/ɫ/ɡd,3,9,1.5
5573,bootlegger,b ʉː t ə ɫ ɛ ɡ ə,b/ːt/ɫ/ɡ/,4,9,1.25
